	reactions	name	reaction	gene reaction rule	subsystem	spontaneous	proteomic evidence (#studies)	references	notes
2230	LDPCHRGTHABCte	ATP-binding Cassette (ABC) export of 5-S-Glutathionyl-L-leucodopachrome	5sgthleudopachr__L_c + atp_c + h2o_c --> 5sgthleudopachr__L_e + adp_c + h_c + pi_c	RALBP1 or ABCC4 or ABCC1 or ABCC10	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652
2231	LEUADMARGNaEx	"L-leucine/Asymmetric N(omega),N(omega)-dimethyl-L-arginine Na-dependent exchange (Leu-L in)"	admarg__L_c + leu__L_e + na1_e --> admarg__L_e + leu__L_c + na1_c	SLC7A6 and SLC3A2	"Transport, extracellular"	0	SLC3A2 (4);SLC7A6 (1)	pubmed:22367507;pubmed:22705145;pubmed:32318874;pubmed:35624807;pubmed:7055559;pubmed:7915653	N-monomethyl arginine and asymmetric dimethylarginine share carrier systems with arginine
2232	LEUARGNaEx	L-leucine/L-arginine Na-dependent exchange (Leu-L in)	arg__L_c + leu__L_e + na1_e --> arg__L_e + leu__L_c + na1_c	SLC7A6 and SLC3A2	"Transport, extracellular"	0	SLC3A2 (4);SLC7A6 (1)	pubmed:32318874;pubmed:7055559;pubmed:7915653
2233	LEUCITRNaEx	L-leucine/L-citrulline Na-dependent exchange (Leu-L in)	citr__L_c + leu__L_e + na1_e --> citr__L_e + leu__L_c + na1_c	SLC7A6 and SLC3A2	"Transport, extracellular"	0	SLC3A2 (4);SLC7A6 (1)	pubmed:32318874;pubmed:7055559;pubmed:7915653
2234	LEUKTRA4t	Leukotriene A4 transmembrane (homo sapiens) transport	leuktrA4_c <=> leuktrA4_e		"Transport, extracellular"	0		pubmed:3006048
2235	LEUKTRA5t	Leukotriene A5 transmembrane (homo sapiens) transport	leuktrA5_c <=> leuktrA5_e		"Transport, extracellular"	0		pubmed:3006048
2236	LEUKTRB4ABCte	ATP-binding Cassette (ABC) export of leukotriene B4 with reduced glutathione cotransport	atp_c + h2o_c + leuktrB4_c --> adp_c + h_c + leuktrB4_e + pi_c	ABCC4	"Transport, extracellular"	0	ABCC4 (17)	pubmed:17959747
2237	LEUKTRB5ABCte	ATP-binding Cassette (ABC) export of leukotriene B5 with reduced glutathione cotransport	atp_c + h2o_c + leuktrB5_c --> adp_c + h_c + leuktrB5_e + pi_c	ABCC4	"Transport, extracellular"	0	ABCC4 (17)	pubmed:17959747
2238	LEUKTRC4ABCte	ATP-binding Cassette (ABC) export of leukotriene C4	atp_c + h2o_c + leuktrC4_c --> adp_c + h_c + leuktrC4_e + pi_c	RALBP1 or ABCC4	"Transport, extracellular"	0	ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:17959747;pubmed:19826192
2239	LEUKTRC5ABCte	ATP-binding Cassette (ABC) export of leukotriene C5	atp_c + h2o_c + leuktrC5_c --> adp_c + h_c + leuktrC5_e + pi_c	RALBP1 or ABCC4	"Transport, extracellular"	0	ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:17959747;pubmed:19826192
2240	LEULDOPAex	L-leucine/L-dopa exchange	dopa__L_e + leu__L_c <=> dopa__L_c + leu__L_e	SLC7A5 and SLC3A2	"Transport, extracellular"		SLC3A2 (4);SLC7A5 (1)
2241	LEULYSNaEx	L-leucine/L-arginine Na-dependent exchange (Leu-L in)	leu__L_e + lys__L_c + na1_e --> leu__L_c + lys__L_e + na1_c	SLC7A6 and SLC3A2	"Transport, extracellular"	0	SLC3A2 (4);SLC7A6 (1)	pubmed:32318874;pubmed:7055559;pubmed:7915653
2242	LEUMETex	L-leucine/L-methionine exchange	leu__L_c + met__L_e <=> leu__L_e + met__L_c	SLC7A5 and SLC3A2	"Transport, extracellular"		SLC3A2 (4);SLC7A5 (1)
2243	LEUMMARGNaEx	L-leucine/N(omega)-methyl-L-arginine Na-dependent exchange (Leu-L in)	leu__L_e + mmarg__L_c + na1_e --> leu__L_c + mmarg__L_e + na1_c	SLC7A6 and SLC3A2	"Transport, extracellular"	0	SLC3A2 (4);SLC7A6 (1)	pubmed:32318874;pubmed:7055559;pubmed:7915653;pubmed:9279204	N-monomethyl arginine and asymmetric dimethylarginine share carrier systems with arginine
2244	LEUORNNaEx	L-leucine/L-ornithine Na-dependent exchange (Leu-L in)	leu__L_e + na1_e + orn__L_c --> leu__L_c + na1_c + orn__L_e	SLC7A6 and SLC3A2	"Transport, extracellular"	0	SLC3A2 (4);SLC7A6 (1)	pubmed:32318874;pubmed:6893152;pubmed:7055559;pubmed:7081429;pubmed:7915653
2245	LEUPHEex	L-leucine/L-phenylalanine exchange	leu__L_c + phe__L_e <=> leu__L_e + phe__L_c	SLC7A5 and SLC3A2	"Transport, extracellular"		SLC3A2 (4);SLC7A5 (1)
2246	LEUPROex	L-leucine/L-proline exchange	leu__L_c + pro__L_e <=> leu__L_e + pro__L_c	SLC7A5 and SLC3A2	"Transport, extracellular"		SLC3A2 (4);SLC7A5 (1)
2247	LEUSERex	L-leucine/L-serine exchange	leu__L_c + ser__L_e <=> leu__L_e + ser__L_c	SLC7A5 and SLC3A2	"Transport, extracellular"		SLC3A2 (4);SLC7A5 (1)
2248	LEUTHRex	L-leucine/L-threonine exchange	leu__L_c + thr__L_e <=> leu__L_e + thr__L_c	SLC7A5 and SLC3A2	"Transport, extracellular"		SLC3A2 (4);SLC7A5 (1)
2249	LEUTRPex	L-leucine/L-tyrptophan exchange	leu__L_c + trp__L_e <=> leu__L_e + trp__L_c	SLC7A5 and SLC3A2	"Transport, extracellular"		SLC3A2 (4);SLC7A5 (1)
2250	LEUTYRex	L-leucine/L-tyrosine exchange	leu__L_c + tyr__L_e <=> leu__L_e + tyr__L_c	SLC7A5 and SLC3A2	"Transport, extracellular"		SLC3A2 (4);SLC7A5 (1)
2251	LEUVALex	L-leucine/L-valine exchange	leu__L_c + val__L_e <=> leu__L_e + val__L_c	SLC7A5 and SLC3A2	"Transport, extracellular"		SLC3A2 (4);SLC7A5 (1)
2252	LEUtec	L-leucine transport via facilitated diffusion (extracellular/cytosol)	leu__L_c <=> leu__L_e	(SLC7A5 and SLC3A2) or SLC43A1 or SLC43A2	"Transport, extracellular"	0	SLC3A2 (4);SLC43A1 (12);SLC43A2 (13);SLC7A5 (1)	pubmed:32318874;pubmed:7055559;pubmed:7915653
2253	LHCYSTINt	L-homocystine transport via facilitated diffusion (extracellular to cytosol)	hcystin__L_c <=> hcystin__L_e	(SLC7A5 and SLC3A2) or SLC43A1 or SLC43A2	"Transport, extracellular"	0	SLC3A2 (4);SLC43A1 (12);SLC43A2 (13);SLC7A5 (1)	pubmed:32318874;pubmed:7055559;pubmed:7915653
2254	LIPTt	Transport of lipoate	lipoate_e --> lipoate_c		"Transport, extracellular"	0		pubmed:7632170
2255	LIt	Lithium leak	li1_c <=> li1_e		"Transport, extracellular"	0		pubmed:2630804;pubmed:690597;pubmed:7354809
2256	LKYNRtr	L-kynurenine transport via facilitated diffusion	kynr__L_c <=> kynr__L_e	(SLC7A5 and SLC3A2) or SLC43A1 or SLC43A2	"Transport, extracellular"	0	SLC3A2 (4);SLC43A1 (12);SLC43A2 (13);SLC7A5 (1)	pubmed:32318874;pubmed:37976448;pubmed:7055559;pubmed:7915653
2257	LLAC_2HBtex	L-lactate/2-hydroxybutyrate exchange	2hb_e + lac__L_c <=> 2hb_c + lac__L_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and EMB)	"Transport, extracellular"	0	BSG (17);EMB (1);SLC16A1 (14);SLC16A7 (2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2258	LLAC_5OXPROtex	L-lactate/5-oxoproline exchange	5oxpro_e + lac__L_c <=> 5oxpro_c + lac__L_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and EMB)	"Transport, extracellular"	0	BSG (17);EMB (1);SLC16A1 (14);SLC16A7 (2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2259	LLAC_ACACtex	L-lactate/Acetoacetate exchange	acac_e + lac__L_c <=> acac_c + lac__L_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and EMB)	"Transport, extracellular"	0	BSG (17);EMB (1);SLC16A1 (14);SLC16A7 (2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2260	LLAC_ACtex	L-lactate/Acetate exchange	ac_e + lac__L_c <=> ac_c + lac__L_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and EMB)	"Transport, extracellular"	0	BSG (17);EMB (1);SLC16A1 (14);SLC16A7 (2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2261	LLAC_BUTtex	L-lactate/Butyrate exchange	but_e + lac__L_c <=> but_c + lac__L_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and EMB)	"Transport, extracellular"	0	BSG (17);EMB (1);SLC16A1 (14);SLC16A7 (2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2262	LLAC_DLACtex	L-lactate/D-lactate exchange	lac__D_e + lac__L_c <=> lac__D_c + lac__L_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and EMB)	"Transport, extracellular"	0	BSG (17);EMB (1);SLC16A1 (14);SLC16A7 (2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2263	LLAC_GLYCLTtex	L-lactate/Glycolate exchange	glyclt_e + lac__L_c <=> glyclt_c + lac__L_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and EMB)	"Transport, extracellular"	0	BSG (17);EMB (1);SLC16A1 (14);SLC16A7 (2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2264	LLAC_PPAtex	L-lactate/Propanoate exchange	lac__L_c + ppa_e <=> lac__L_e + ppa_c	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and EMB)	"Transport, extracellular"	0	BSG (17);EMB (1);SLC16A1 (14);SLC16A7 (2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2265	LNRPPHRCHRGTHABCte	ATP-binding Cassette (ABC) export of 5-S-Glutathionyl-L-leuconoradrenochrome	5sgthleunrpphrchrm_c + atp_c + h2o_c --> 5sgthleunrpphrchrm_e + adp_c + h_c + pi_c	RALBP1 or ABCC4 or ABCC1 or ABCC10	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652
2266	LYSCITRtex	L-lysine/L-citrulline exchange	citr__L_c + lys__L_e <=> citr__L_e + lys__L_c	(SLC7A6 and SLC3A2) or SLC7A1	"Transport, extracellular"	0	SLC3A2 (4);SLC7A1 (8);SLC7A6 (1)	pubmed:32318874;pubmed:7055559;pubmed:7915653
2267	LYSORNtex	L-lysine/L-ornithine exchange	lys__L_e + orn__L_c <=> lys__L_c + orn__L_e	(SLC7A6 and SLC3A2) or SLC7A1	"Transport, extracellular"	0	SLC3A2 (4);SLC7A1 (8);SLC7A6 (1)	pubmed:32318874;pubmed:6893152;pubmed:7055559;pubmed:7081429;pubmed:7915653
2268	LYStec	L-lysine transport via facilitated diffusion (extracellular/cytosol)	lys__L_e --> lys__L_c	SLC7A1	"Transport, extracellular"	0	SLC7A1 (8)	pubmed:32318874;pubmed:7915653
2269	L_LACt2	L-lactate transport via proton symport	h_c + lac__L_c <=> h_e + lac__L_e	(SLC16A1 and BSG) or (SLC16A1 and EMB) or (SLC16A7 and EMB)	"Transport, extracellular"	0	BSG (17);EMB (1);SLC16A1 (14);SLC16A7 (2)	pubmed:11005765;pubmed:12739169;pubmed:22131303;pubmed:22162139;pubmed:22878645;pubmed:25371203;pubmed:6764785;pubmed:8476015
2270	MALt	"Malate exchange, diffusion"	mal__L_c <=> mal__L_e		"Transport, extracellular"	0		pubmed:7138916
2271	MANt1r	Transport of D-mannose via facilitated diffusion	man_c <=> man_e	SLC2A1 or SLC2A3	"Transport, extracellular"	0	SLC2A1 (22);SLC2A3 (6)	pubmed:5773084
2272	ME2DMT1t	Manganese (II) transport via H+ symport (1:1)	h_e + mn2_e --> h_c + mn2_c	SLC11A2	"Transport, extracellular"	0	SLC11A2 (2)	pubmed:17109629;pubmed:23177986;pubmed:32646441
2273	MEPIt	Transport of L-metanephrine	mepi__L_c --> mepi__L_e		"Transport, extracellular"	0		pubmed:4628221
2274	MERCPURt	Transport of 6-mercaptopurine	mercpur_c <=> mercpur_e	SLC29A1	"Transport, extracellular"		SLC29A1 (18)
2275	METADMARGNaEx	"L-methioine/Asymmetric N(omega),N(omega)-dimethyl-L-arginine Na-dependent exchange (Met-L in)"	admarg__L_c + met__L_e + na1_e --> admarg__L_e + met__L_c + na1_c	SLC7A6 and SLC3A2	"Transport, extracellular"	0	SLC3A2 (4);SLC7A6 (1)	pubmed:22367507;pubmed:22705145;pubmed:32318874;pubmed:35624807;pubmed:7055559;pubmed:7915653	N-monomethyl arginine and asymmetric dimethylarginine share carrier systems with arginine
2276	METARGNaEx	L-methioine/L-arginine Na-dependent exchange (Met-L in)	arg__L_c + met__L_e + na1_e --> arg__L_e + met__L_c + na1_c	SLC7A6 and SLC3A2	"Transport, extracellular"	0	SLC3A2 (4);SLC7A6 (1)	pubmed:32318874;pubmed:7055559;pubmed:7915653
2277	METCITRNaEx	L-methioine/L-citrulline Na-dependent exchange (Met-L in)	citr__L_c + met__L_e + na1_e --> citr__L_e + met__L_c + na1_c	SLC7A6 and SLC3A2	"Transport, extracellular"	0	SLC3A2 (4);SLC7A6 (1)	pubmed:32318874;pubmed:7055559;pubmed:7915653
2278	METLYSNaEx	L-methioine/L-arginine Na-dependent exchange (Met-L in)	lys__L_c + met__L_e + na1_e --> lys__L_e + met__L_c + na1_c	SLC7A6 and SLC3A2	"Transport, extracellular"	0	SLC3A2 (4);SLC7A6 (1)	pubmed:32318874;pubmed:7055559;pubmed:7915653
2279	METMMARGNaEx	L-methioine/N(omega)-methyl-L-arginine Na-dependent exchange (Met-L in)	met__L_e + mmarg__L_c + na1_e --> met__L_c + mmarg__L_e + na1_c	SLC7A6 and SLC3A2	"Transport, extracellular"	0	SLC3A2 (4);SLC7A6 (1)	pubmed:32318874;pubmed:7055559;pubmed:7915653;pubmed:9279204	N-monomethyl arginine and asymmetric dimethylarginine share carrier systems with arginine
2280	METORNNaEx	L-methioine/L-ornithine Na-dependent exchange (Met-L in)	met__L_e + na1_e + orn__L_c --> met__L_c + na1_c + orn__L_e	SLC7A6 and SLC3A2	"Transport, extracellular"	0	SLC3A2 (4);SLC7A6 (1)	pubmed:32318874;pubmed:6893152;pubmed:7055559;pubmed:7081429;pubmed:7915653
2281	METPHEex	L-methionine/L-phenylalanine exchange	met__L_c + phe__L_e <=> met__L_e + phe__L_c	SLC7A5 and SLC3A2	"Transport, extracellular"		SLC3A2 (4);SLC7A5 (1)
2282	METPROex	L-methionine/L-proline exchange	met__L_c + pro__L_e <=> met__L_e + pro__L_c	SLC7A5 and SLC3A2	"Transport, extracellular"		SLC3A2 (4);SLC7A5 (1)
2283	METSERex	L-methionine/L-serine exchange	met__L_c + ser__L_e <=> met__L_e + ser__L_c	SLC7A5 and SLC3A2	"Transport, extracellular"		SLC3A2 (4);SLC7A5 (1)
2284	METTHRex	L-methionine/L-threonine exchange	met__L_c + thr__L_e <=> met__L_e + thr__L_c	SLC7A5 and SLC3A2	"Transport, extracellular"		SLC3A2 (4);SLC7A5 (1)
2285	METTRPex	L-methionine/L-tyrptophan exchange	met__L_c + trp__L_e <=> met__L_e + trp__L_c	SLC7A5 and SLC3A2	"Transport, extracellular"		SLC3A2 (4);SLC7A5 (1)
2286	METTYRex	L-methionine/L-tyrosine exchange	met__L_c + tyr__L_e <=> met__L_e + tyr__L_c	SLC7A5 and SLC3A2	"Transport, extracellular"		SLC3A2 (4);SLC7A5 (1)
2287	METVALex	L-methionine/L-valine exchange	met__L_c + val__L_e <=> met__L_e + val__L_c	SLC7A5 and SLC3A2	"Transport, extracellular"		SLC3A2 (4);SLC7A5 (1)
2288	METtec	L-methionine transport via facilitated diffusion (extracellular/cytosol)	met__L_c <=> met__L_e	(SLC7A5 and SLC3A2) or SLC43A1 or SLC43A2	"Transport, extracellular"	0	SLC3A2 (4);SLC43A1 (12);SLC43A2 (13);SLC7A5 (1)	pubmed:1623596;pubmed:32318874;pubmed:7055559;pubmed:7240192;pubmed:7915653
2289	MG2NAtex2	Na+/Mg2+ exchange	mg2_c + 2.0 na1_e --> mg2_e + 2.0 na1_c	SLC41A1	"Transport, extracellular"	0		pubmed:15353477;pubmed:36331552
2290	MG2tec	Magnesium (II) import	mg2_e --> mg2_c	PIEZO1	"Transport, extracellular"	0	PIEZO1 (15)	pubmed:25955826;pubmed:2630804;pubmed:29057326;pubmed:33690597
2291	MMARGARGtex	N(omega)-methyl-L-arginine /L-arginine exchange	arg__L_c + mmarg__L_e <=> arg__L_e + mmarg__L_c	(SLC7A6 and SLC3A2) or SLC7A1	"Transport, extracellular"	0	SLC3A2 (4);SLC7A1 (8);SLC7A6 (1)	pubmed:32318874;pubmed:6817948;pubmed:7055559;pubmed:7915653;pubmed:9279204	N-monomethyl arginine and asymmetric dimethylarginine share carrier systems with arginine
2292	MMARGCITRtex	N(omega)-methyl-L-arginine/L-citrulline exchange	citr__L_c + mmarg__L_e <=> citr__L_e + mmarg__L_c	(SLC7A6 and SLC3A2) or SLC7A1	"Transport, extracellular"	0	SLC3A2 (4);SLC7A1 (8);SLC7A6 (1)	pubmed:32318874;pubmed:6817948;pubmed:7055559;pubmed:7915653;pubmed:9279204	N-monomethyl arginine and asymmetric dimethylarginine share carrier systems with arginine
2293	MMARGHIStex	N(omega)-methyl-L-arginine/L-histidine exchange	his__L_c + mmarg__L_e <=> his__L_e + mmarg__L_c	(SLC7A6 and SLC3A2) or SLC7A1	"Transport, extracellular"	0	SLC3A2 (4);SLC7A1 (8);SLC7A6 (1)	pubmed:32318874;pubmed:6817948;pubmed:7055559;pubmed:7915653;pubmed:9279204	N-monomethyl arginine and asymmetric dimethylarginine share carrier systems with arginine
2294	MMARGLYStex	N(omega)-methyl-L-arginine/L-lysine exchange	lys__L_c + mmarg__L_e <=> lys__L_e + mmarg__L_c	(SLC7A6 and SLC3A2) or SLC7A1	"Transport, extracellular"	0	SLC3A2 (4);SLC7A1 (8);SLC7A6 (1)	pubmed:32318874;pubmed:6817948;pubmed:7055559;pubmed:7915653;pubmed:9279204	N-monomethyl arginine and asymmetric dimethylarginine share carrier systems with arginine
2295	MMARGORNtex	N(omega)-methyl-L-arginine/L-ornithine exchange	mmarg__L_e + orn__L_c <=> mmarg__L_c + orn__L_e	(SLC7A6 and SLC3A2) or SLC7A1	"Transport, extracellular"	0	SLC3A2 (4);SLC7A1 (8);SLC7A6 (1)	pubmed:32318874;pubmed:6817948;pubmed:6893152;pubmed:7055559;pubmed:7081429;pubmed:791565;pubmed:9279204	N-monomethyl arginine and asymmetric dimethylarginine share carrier systems with arginine
2296	MMARGt_L	Transport of N(omega)-methyl-L-arginine via facilitated diffusion	mmarg__L_e --> mmarg__L_c	SLC7A1	"Transport, extracellular"	0	SLC7A1 (8)	pubmed:32318874;pubmed:6817948;pubmed:7915653;pubmed:9279204	N-monomethyl arginine and asymmetric dimethylarginine share carrier systems with arginine
2297	MMAt2	Transport of methylamine	mma_c <=> mma_e	(RHAG and RHCE and RHD) or (RHAG and RHCE) or RHAG	"Transport, extracellular"	0	RHAG (14);RHCE (12);RHD (7)	doi:10.1134/S1990747816040097;pubmed:11861637;pubmed:20457942;pubmed:23417980;pubmed:26354748;pubmed:33633837;pubmed:35835865;pubmed:36643550;pubmed:8576117
2298	MN2_2HCO3t	Manganese (II):bicarbonate symport (1:2)	2.0 hco3_e + mn2_e --> 2.0 hco3_c + mn2_c	SLC39A8	"Transport, extracellular"	0		pubmed:22456662;pubmed:22898811;pubmed:27422508
2299	MN2t	Manganese (II) transport	mn2_c <=> mn2_e	PIEZO1	"Transport, extracellular"	0	PIEZO1 (15)	pubmed:32646441;pubmed:9315607
2300	N2O3t	Transport of dinitrogen trioxide via diffusion	n2o3_c <=> n2o3_e		"Transport, extracellular"	0		pubmed:18243141;pubmed:9164668
2301	NACt	Nicotinic acid transport	nac_c <=> nac_e		"Transport, extracellular"	0		pubmed:1463467;pubmed:223261
2302	NAt	Sodium leak	na1_c <=> na1_e	PIEZO1 or SCN9A or SCN4A	"Transport, extracellular"	0	PIEZO1 (15)	pubmed:15292511;pubmed:2630804;pubmed:690597
2303	NCAMt	Nicotinamide acid uptake	ncam_c <=> ncam_e		"Transport, extracellular"	0		pubmed:1463467;pubmed:223261
2304	NH3t	Transport of ammonia	nh3_c <=> nh3_e	AQP3 or AQP1 or (RHAG and RHCE and RHD) or (RHAG and RHCE) or RHAG	"Transport, extracellular"	0	AQP1 (18);AQP3 (5);RHAG (14);RHCE (12);RHD (7)	doi:10.1134/S1990747816040097;pubmed:11861637;pubmed:15572441;pubmed:19273840;pubmed:20457942;pubmed:23417980;pubmed:26354748;pubmed:33633837;pubmed:35835865;pubmed:36643550;pubmed:8576117
2305	NKCC2t	Na+-K+-Cl- cotransport (NH4+)	2.0 cl_e + na1_e + nh4_e --> 2.0 cl_c + na1_c + nh4_c	SLC12A2	"Transport, extracellular"	0	SLC12A2 (1)	pubmed:12657561
2306	NKCCt	Na+-K+-Cl- cotransport	2.0 cl_e + k_e + na1_e --> 2.0 cl_c + k_c + na1_c	SLC12A2	"Transport, extracellular"	0	SLC12A2 (1)	pubmed:12657561;pubmed:19540949;pubmed:28496185
2307	NO22Natex	Transport of nitrite via sodium cotransport	2.0 na1_e + no2_e --> 2.0 na1_c + no2_c	SLC17A7	"Transport, extracellular"	0		pubmed:10820226;pubmed:10962014;pubmed:12672655;pubmed:3204363
2308	NO2_Cltex	Transport of nitrite via chloride antiport	cl_c + no2_e <=> cl_e + no2_c	SLC4A1	"Transport, extracellular"	0	SLC4A1 (19)	pubmed:11078710;pubmed:31530173;pubmed:34669510
2309	NO3_Cltex	Transport of nitrate via chloride antiport	cl_c + no3_e <=> cl_e + no3_c	SLC4A1	"Transport, extracellular"	0	SLC4A1 (19)	pubmed:31530173;pubmed:34669510
2310	NORMETEt	Transport of L-normetanephrine	normete__L_c --> normete__L_e		"Transport, extracellular"	0		pubmed:4628221
2311	NOt	Transport of nitric oxide via diffusion	no_c <=> no_e	AQP1	"Transport, extracellular"	0	AQP1 (18)	pubmed:31530173;pubmed:36643550
2312	NRPPHRGTHABCte	ATP-binding Cassette (ABC) export of 5-S-glutathionyl-L-noradrenaline	5sgthnrpphr__L_c + atp_c + h2o_c --> 5sgthnrpphr__L_e + adp_c + h_c + pi_c	RALBP1 or ABCC4 or ABCC1 or ABCC10	"Transport, extracellular"	0	ABCC1 (11);ABCC10 (1);ABCC4 (17);RALBP1 (1)	pubmed:11437348;pubmed:16364236;pubmed:17710652
2313	NRPPHRt	L-Noradrenaline transport via uniport	nrpphr__L_c <=> nrpphr__L_e		"Transport, extracellular"	0		pubmed:34925607;pubmed:8737076
2314	NaHtex	Na+/H+ exchange	h_c + na1_e --> h_e + na1_c	SLC9A6 or SLC9A7 or SLC9B2	"Transport, extracellular"	0	SLC9A6 (4);SLC9A7 (1)	pubmed:10672002;pubmed:12765964;pubmed:2541250
2315	NaKt	Na+/K+ exchanging ATPase	atp_c + h2o_c + 2.0 k_e + 3.0 na1_c --> adp_c + h_c + 2.0 k_c + 3.0 na1_e + pi_c	(ATP1A3 and ATP1B2) or (ATP1A3 and ATP1B1) or (ATP1A1 and ATP1B1) or (ATP1A1 and ATP1B3) or (ATP1A1 and ATP1B2) or (ATP1A3 and ATP1B3)	"Transport, extracellular"	0	ATP1A1 (18);ATP1A3 (1);ATP1B1 (2);ATP1B2 (7);ATP1B3 (8)	doi:10.1016/B978-0-12-677201-2.X5001-6;pubmed:19540949;pubmed:2141094;pubmed:29057326
2316	NaLitex	Na+/Li+ exchange (Li+)	li1_e + na1_c --> li1_c + na1_e	SLC25A3 or SLC9A1 or SLC9B2	"Transport, extracellular"	0	SLC25A3 (8)	pubmed:12082497;pubmed:690597;pubmed:7354809;pubmed:8523391
2317	O2S_Cltex	Transport of superoxide via chloride antiport	cl_c + o2s_e <=> cl_e + o2s_c	SLC4A1	"Transport, extracellular"	0	SLC4A1 (19)	pubmed:34669510;pubmed:36643550
2318	O2St	Superoxide transport via diffusion	o2s_c <=> o2s_e	AQP1	"Transport, extracellular"	0	AQP1 (18)	pubmed:36643550
2319	O2t	Transport of O2	o2_c <=> o2_e	AQP1	"Transport, extracellular"	0	AQP1 (18)	pubmed:36643550
2320	OH1t	Hydroxide transport via diffusion	oh1_c <=> oh1_e		"Transport, extracellular"	0		pubmed:36643550
2321	ONOO_Cltex	Transport of peroxynitrite via chloride antiport	cl_c + onoo_e <=> cl_e + onoo_c	SLC4A1	"Transport, extracellular"	0	SLC4A1 (19)	pubmed:31530173;pubmed:34669510;pubmed:36643550
2322	ORNtec	L-ornithine transport via facilitated diffusion (extracellular/cytosol)	orn__L_e --> orn__L_c	SLC7A1	"Transport, extracellular"	0	SLC7A1 (8)	pubmed:32318874;pubmed:6893152;pubmed:7081429;pubmed:7915653
2323	OROTGLUex	Transport of oroate via glutamate countertransport	glu__L_c + orot_e --> glu__L_e + orot_c	SLC22A7	"Transport, extracellular"	0		pubmed:21446918;pubmed:26377792;pubmed:29976888
2324	PCFLOPt	Phosphatidylcholine (PC) floppase	atp_c + h2o_c + pc_hs_c --> adp_c + h_c + pc_hs_e + pi_c	ABCB4 or ABCA7 or ABCB1 or ABCA1	"Transport, extracellular"	0	ABCA7 (8);ABCB1 (1);ABCB4 (1)	pubmed:10947968;pubmed:28134466;pubmed:9651491
